period,period_start,period_end,level,id,title,repos,merged_prs,noise_prs,integration_prs,ticket_count,dev_time_median_h,dev_time_p85_h,queue_median_h,queue_p85_h,queue_samples,tickets_reached_main_pct,tickets_via_team,tickets_on_main,tickets_multi_repo,multi_repo_pct,unjoined_ticket_pct,cycle_time_median_h,cycle_time_p85_h,cycle_time_samples,cycle_to_team_median_h,cycle_to_team_p85_h,cycle_to_team_samples,cycle_to_main_median_h,cycle_to_main_p85_h,cycle_to_main_samples,direct_to_main_pct,delivery_model,trunk_based_repos,time_to_main_median_h,time_to_main_p85_h,time_to_main_samples,time_to_main_coverage_pct,reached_main_pct,in_flight_changes,in_flight_pct,in_flight_median_age_h,in_flight_p85_age_h,on_main_undated,branch_deleted,time_to_main_unknown,lead_time_median_d,lead_time_p85_d,release_wait_median_d,shipped_changes,lead_samples,shipped_estimated_dates,shipped_untraceable,change_failure_rate_pct,corrective_changes,deployments,failed_deployments,cfr_source,defect_escape_rate_pct,escaped_defects,caught_defects,der_source,generated_at
2026-03,2026-03-01,2026-04-01,repo,cpp-context-listing-courtscheduler,cpp-context-listing-courtscheduler,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-material,cpp-context-material,1,1,0,0,1,141.4,141.4,,,0,0.0,1,0,1,100.0,0.0,2.1,2.1,1,2.1,2.1,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,3931.0,3931.0,0,0,0,,,23.1,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-material-id-mapper,cpp-context-material-id-mapper,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-mi-reportdata,cpp-context-mi-reportdata,1,18,0,3,7,400.8,720.2,,,0,0.0,6,0,3,42.9,0.0,4.1,53.5,18,4.4,56.1,17,0.6,0.6,1,5.6,team-branch,0,0.6,0.6,1,5.6,5.6,17,94.4,3906.9,4453.4,0,0,0,,,23.1,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-mi-systemdata,cpp-context-mi-systemdata,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-notification,cpp-context-notification,1,3,0,3,3,141.4,514.9,,,0,0.0,2,0,2,66.7,0.0,42.0,44.8,3,22.1,36.0,2,46.0,46.0,1,33.3,team-branch,0,46.0,46.0,1,33.3,33.3,2,66.7,3942.9,3950.9,0,0,0,52.6,80.9,13.1,3,2,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-notification-notify,cpp-context-notification-notify,1,2,0,0,2,70.9,120.2,,,0,0.0,2,0,1,50.0,0.0,1.7,2.7,2,1.7,2.7,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,3980.7,4014.6,0,0,0,34.8,42.8,23.1,3,2,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-progression,cpp-context-progression,1,78,4,20,63,32.2,529.9,,,0,1.9,52,1,12,19.0,36.5,2.4,142.8,78,2.0,74.9,66,37.3,629.1,12,15.4,team-branch,0,37.3,629.1,12,15.4,16.7,65,83.3,4268.9,4394.2,1,0,0,28.8,60.0,9.1,13,11,0,2,5.1,4,,,github-corrective-prs,,0,2,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-prosecution-casefile,cpp-context-prosecution-casefile,1,18,0,3,12,207.8,604.8,,,0,0.0,11,0,8,66.7,8.3,1.1,129.1,18,1.2,131.2,15,1.0,82.6,3,16.7,team-branch,0,1.0,82.6,3,16.7,16.7,15,83.3,4227.2,4457.8,0,0,0,15.0,15.0,16.6,2,1,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-prosecution-casefile-dlrm,cpp-context-prosecution-casefile-dlrm,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-prosecution-documentqueue,cpp-context-prosecution-documentqueue,1,2,0,0,2,72.3,120.7,,,0,0.0,2,0,1,50.0,0.0,2.7,3.1,2,2.7,3.1,2,,,0,0.0,team-branch,0,,,0,0.0,0.0,2,100.0,4065.3,4159.3,0,0,0,41.2,41.2,23.1,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-reference-data,cpp-context-reference-data,1,4,0,8,4,3963.9,5163.6,,,0,0.0,1,0,2,50.0,50.0,3963.9,5163.6,4,5809.9,5809.9,1,3554.1,4127.8,3,75.0,team-branch,0,3554.1,4127.8,3,75.0,75.0,1,25.0,9844.4,9844.4,0,0,0,136.2,179.0,12.2,6,4,0,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-referencedata-offences,cpp-context-referencedata-offences,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,23.1,1,0,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-resulting,cpp-context-resulting,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,37.3,37.3,16.0,2,1,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-results,cpp-context-results,1,12,0,9,13,19.3,166.5,,,0,0.0,12,0,5,38.5,15.4,10.5,50.1,12,17.2,53.5,11,3.2,3.2,1,8.3,team-branch,0,3.2,3.2,1,8.3,16.7,10,83.3,4006.4,4264.8,1,0,0,23.3,23.3,10.1,3,1,0,2,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-sjp,cpp-context-sjp,1,8,0,0,5,141.4,613.8,,,0,0.0,4,0,3,60.0,0.0,22.4,387.3,8,22.4,180.6,6,203.0,344.7,2,25.0,team-branch,0,203.0,344.7,2,25.0,25.0,6,75.0,3897.1,4275.9,0,0,0,26.1,28.3,12.3,5,2,0,3,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging,cpp-context-staging,1,1,0,0,1,141.4,141.4,,,0,0.0,1,0,1,100.0,0.0,2.4,2.4,1,2.4,2.4,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,3931.6,3931.6,0,0,0,,,34.6,2,0,0,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-bulkscan,cpp-context-staging-bulkscan,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,23.1,1,0,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-darts,cpp-context-staging-darts,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-dcs,cpp-context-staging-dcs,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,42.1,42.1,22.6,2,1,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-dvla,cpp-context-staging-dvla,1,11,0,2,9,2.8,162.0,,,0,0.0,9,0,2,22.2,0.0,2.2,10.0,11,2.2,10.0,11,,,0,0.0,team-branch,0,,,0,0.0,0.0,11,100.0,4198.0,4282.2,0,0,0,,,23.1,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-enforcement,cpp-context-staging-enforcement,1,5,0,2,6,273.0,2131.6,,,0,33.3,3,1,2,33.3,33.3,15.6,3063.8,5,296.8,493.6,2,0.4,4755.0,3,60.0,team-branch,0,0.4,4755.0,3,60.0,80.0,1,20.0,4942.3,4942.3,1,0,0,262.0,262.0,23.1,1,1,0,0,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-pnld-offences,cpp-context-staging-pnld-offences,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-prosecutors,cpp-context-staging-prosecutors,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,23.1,1,0,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-prosecutors-civil,cpp-context-staging-prosecutors-civil,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,23.1,1,0,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-prosecutors-spi,cpp-context-staging-prosecutors-spi,1,8,0,1,4,199.7,1051.3,,,0,25.0,4,1,3,75.0,0.0,0.4,1.3,8,0.4,1.3,8,,,0,0.0,team-branch,0,,,0,0.0,25.0,6,75.0,4179.6,4387.9,2,0,0,,,23.1,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-staging-pubhub,cpp-context-staging-pubhub,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-stagingdlrm,cpp-context-stagingdlrm,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-subscriptions,cpp-context-subscriptions,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,23.1,1,0,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-support,cpp-context-support,1,1,0,0,1,141.4,141.4,,,0,0.0,1,0,1,100.0,0.0,2.2,2.2,1,2.2,2.2,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,3931.3,3931.3,0,0,0,,,34.6,2,0,0,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-system-announcement,cpp-context-system-announcement,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,34.6,2,0,0,2,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-system-doc-generator,cpp-context-system-doc-generator,1,33,0,4,27,27.2,366.3,,,0,3.8,26,1,7,25.9,7.4,18.7,251.8,33,15.8,218.1,30,243.3,694.5,3,9.1,team-branch,0,243.3,694.5,3,9.1,12.1,29,87.9,4225.7,4531.9,1,0,0,17.4,17.4,23.1,3,1,0,2,0.0,0,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-system-id-mapper,cpp-context-system-id-mapper,1,2,0,0,2,1906.1,2869.0,,,0,0.0,1,0,1,50.0,50.0,1641.2,2789.5,2,0.6,0.6,1,3281.7,3281.7,1,50.0,team-branch,0,3281.7,3281.7,1,50.0,50.0,1,50.0,4296.4,4296.4,0,0,0,151.1,154.6,21.2,4,2,0,2,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-system-scheduling,cpp-context-system-scheduling,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-unifiedsearch-query,cpp-context-unifiedsearch-query,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,22.1,1,0,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-users-groups,cpp-context-users-groups,1,7,0,1,6,586.5,2096.6,,,0,0.0,5,0,4,66.7,16.7,1.1,782.5,7,0.7,158.6,6,3285.1,3285.1,1,14.3,team-branch,0,3285.1,3285.1,1,14.3,14.3,6,85.7,4200.9,4485.9,0,0,0,151.2,154.7,19.3,3,2,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-context-work-management-proxy,cpp-context-work-management-proxy,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,23.1,1,0,0,1,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-ai-intelligence,cpp-ui-ai-intelligence,1,0,0,1,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,78.0,78.0,5.3,1,1,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-audit-reports,cpp-ui-audit-reports,1,4,0,0,4,143.4,284.8,,,4,100.0,4,4,0,0.0,50.0,143.4,284.8,4,143.4,284.8,4,,,0,0.0,team-branch,0,1029.1,1188.6,4,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-bulkscan,cpp-ui-bulkscan,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-case-management,cpp-ui-case-management,1,1,0,2,1,532.4,532.4,,,0,0.0,1,0,0,0.0,100.0,532.4,532.4,1,532.4,532.4,1,,,0,0.0,team-branch,0,,,0,0.0,0.0,1,100.0,4634.8,4634.8,0,0,0,70.0,102.7,8.9,2,2,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-courtscheduler,cpp-ui-courtscheduler,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-defence,cpp-ui-defence,1,1,0,0,1,222.6,222.6,,,0,,0,0,1,100.0,0.0,74.1,74.1,1,,,0,74.1,74.1,1,100.0,team-branch,0,74.1,74.1,1,100.0,100.0,0,0.0,,,0,0,0,12.4,12.4,9.3,1,1,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-external-services,cpp-ui-external-services,1,0,0,1,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,54.1,54.1,8.1,1,1,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-hearing,cpp-ui-hearing,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-home,cpp-ui-home,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-listing,cpp-ui-listing,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-managepermissions,cpp-ui-managepermissions,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,unclassified,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-opami,cpp-ui-opami,1,2,0,0,2,110.4,187.1,,,0,0.0,1,0,1,50.0,0.0,0.6,0.8,2,0.3,0.3,1,0.9,0.9,1,50.0,team-branch,0,0.9,0.9,1,50.0,50.0,1,50.0,4221.3,4221.3,0,0,0,,,10.1,1,0,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-prosecution-casefile,cpp-ui-prosecution-casefile,1,18,2,8,21,108.2,449.8,,,0,15.8,19,3,2,9.5,9.5,16.3,112.5,18,16.3,115.4,16,37.3,63.0,2,11.1,team-branch,0,37.3,63.0,2,11.1,33.3,12,66.7,4308.1,5565.5,4,0,0,43.8,111.8,9.3,3,3,0,0,22.2,4,,,github-corrective-prs,,0,1,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-prosecutor,cpp-ui-prosecutor,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-sjp,cpp-ui-sjp,1,3,0,3,4,35.4,152.6,,,0,0.0,2,0,2,50.0,0.0,0.4,0.4,3,0.3,0.4,2,0.4,0.4,1,33.3,team-branch,0,0.4,0.4,1,33.3,33.3,2,66.7,4139.9,4197.0,0,0,0,12.9,12.9,10.7,2,1,0,1,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-subscriptions,cpp-ui-subscriptions,1,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,cpp-ui-work-management,cpp-ui-work-management,1,0,0,1,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,136.3,136.3,8.1,1,1,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,service-cp-caseadmin-case-urn-mapper,service-cp-caseadmin-case-urn-mapper,1,3,3,0,3,19.3,23.9,,,0,,0,0,1,33.3,66.7,19.3,23.9,3,,,0,19.3,23.9,3,100.0,trunk-based,1,19.3,23.9,3,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,service-cp-crime-prosecution-case-details,service-cp-crime-prosecution-case-details,1,6,1,0,3,18.1,254.6,,,0,,0,0,1,33.3,33.3,10.3,32.2,6,,,0,10.3,32.2,6,100.0,trunk-based,1,10.3,32.2,6,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,service-cp-crime-scheduleandlist-courtschedule,service-cp-crime-scheduleandlist-courtschedule,1,3,0,0,3,2.4,12.6,,,0,,0,0,1,33.3,66.7,2.4,12.6,3,,,0,2.4,12.6,3,100.0,trunk-based,1,2.4,12.6,3,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-03,2026-03-01,2026-04-01,repo,service-cp-refdata-courthearing-courthouses,service-cp-refdata-courthearing-courthouses,1,3,0,0,3,2.4,12.9,,,0,,0,0,1,33.3,66.7,2.4,12.8,3,,,0,2.4,12.8,3,100.0,trunk-based,1,2.4,12.8,3,100.0,100.0,0,0.0,,,0,0,0,,,,0,0,0,0,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:58Z
2026-04,2026-04-01,2026-05-01,area,Case Administration,Case Administration,25,125,23,36,82,21.4,355.8,,,4,12.3,57,7,21,25.6,17.1,16.5,74.9,125,11.9,49.1,90,22.3,90.9,35,28.0,mixed,3,30.1,821.4,39,31.2,36.8,79,63.2,3387.9,3652.0,7,0,0,10.5,17.7,8.4,24,15,0,9,3.2,4,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:59Z
2026-04,2026-04-01,2026-05-01,area,Case Ingestion,Case Ingestion,6,37,0,4,18,97.8,1635.5,,,0,0.0,16,0,10,55.6,5.6,16.8,41.6,37,18.2,41.0,30,2.0,103.9,7,18.9,team-branch,0,2.0,103.9,7,18.9,18.9,30,81.1,3356.3,3678.5,0,0,0,10.9,27.3,5.2,10,4,0,6,0.0,0,,,github-corrective-prs,,0,2,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:59Z
2026-04,2026-04-01,2026-05-01,area,Court Hearing,Court Hearing,12,109,4,36,74,22.0,401.4,,,0,1.6,64,1,19,25.7,21.6,2.4,42.8,109,2.6,47.9,89,1.4,19.6,20,18.3,team-branch,0,1.4,19.6,20,18.3,19.3,88,80.7,3406.8,3719.6,1,0,0,10.4,95.3,8.4,29,9,0,20,1.8,2,,,github-corrective-prs,,0,2,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:59Z
2026-04,2026-04-01,2026-05-01,area,DLRM,DLRM,2,0,0,0,0,,,,,0,,0,0,0,,,,,0,,,0,,,0,,team-branch,0,,,0,,,0,,,,0,0,0,,,,0,0,0,0,,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:59Z
2026-04,2026-04-01,2026-05-01,area,Management Information System,Management Information System,6,44,0,3,30,5.5,1333.6,,,2,8.3,24,2,7,23.3,23.3,1.0,49.1,44,3.8,49.2,27,0.3,10.5,17,38.6,mixed,1,0.5,105.8,19,43.2,52.3,21,47.7,3459.3,3749.2,4,0,0,44.1,44.1,7.1,2,1,0,1,2.3,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:59Z
2026-04,2026-04-01,2026-05-01,area,Platform Engineering,Platform Engineering,17,62,4,16,35,28.2,1343.3,,,0,0.0,32,0,13,37.1,22.9,5.0,441.3,62,3.6,584.3,56,11.3,41.0,6,9.7,mixed,1,11.3,41.0,6,9.7,12.9,54,87.1,3408.3,4047.2,2,0,0,11.3,17.0,8.3,12,9,0,3,0.0,0,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:59Z
2026-04,2026-04-01,2026-05-01,area,Scheduling & Listing System,Scheduling & Listing System,7,3,0,1,3,1.7,69.8,,,0,0.0,1,0,0,0.0,66.7,1.7,69.8,3,1.7,1.7,1,49.9,84.3,2,66.7,mixed,1,49.9,84.3,2,66.7,66.7,1,33.3,3459.3,3459.3,0,0,0,9.2,9.2,4.6,2,1,0,1,33.3,1,,,github-corrective-prs,,0,0,unavailable (no GitHub issues — needs Jira),2026-09-04T13:24:59Z
